"species","x","y"
"unique_occ",138.93422,-33.81855
"unique_occ",138.93439,-33.81851
"unique_occ",138.93225,-33.81836
"unique_occ",138.93128,-33.81829
"unique_occ",138.92559,-33.81827
"unique_occ",138.92539,-33.8182
"unique_occ",138.92551,-33.8181
"unique_occ",138.92472,-33.81779
"unique_occ",138.92299,-33.81643
"unique_occ",138.88585,-33.81548
"unique_occ",148.6843008,-33.81531617
"unique_occ",138.92163,-33.81499
"unique_occ",138.88665,-33.81486
"unique_occ",138.92137,-33.81469
"unique_occ",138.887,-33.81461
"unique_occ",138.92111,-33.81441
"unique_occ",138.93733,-33.81414
"unique_occ",138.93748,-33.81401
"unique_occ",138.9377,-33.81384
"unique_occ",138.93791,-33.81374
"unique_occ",138.93783,-33.81374
"unique_occ",138.91963,-33.81289
"unique_occ",138.91042,-33.81108
"unique_occ",138.89484,-33.81106
"unique_occ",138.89384,-33.81105
"unique_occ",138.91059,-33.81104
"unique_occ",138.90995,-33.81102
"unique_occ",138.90275,-33.81088
"unique_occ",138.90233,-33.81086
"unique_occ",138.90301,-33.81083
"unique_occ",137.9330333,-33.81066509
"unique_occ",138.90589,-33.80359
"unique_occ",136.4,-33.8
"unique_occ",148.2,-33.8
"unique_occ",147.2,-33.8
"unique_occ",138.89906,-33.79138
"unique_occ",138.90097,-33.77897
"unique_occ",138.06277,-33.77822
"unique_occ",136.8677729,-33.7765132
"unique_occ",138.90048,-33.77553
"unique_occ",138.6255262,-33.76788951
"unique_occ",138.6255261,-33.76232948
"unique_occ",136.5774953,-33.75456535
"unique_occ",136.41667,-33.75
"unique_occ",139.05638,-33.74577
"unique_occ",139.0564,-33.74566
"unique_occ",139.05798,-33.74257
"unique_occ",139.05222,-33.73767
"unique_occ",139.05192,-33.73746
"unique_occ",139.05182,-33.7374
"unique_occ",139.02132,-33.73737
"unique_occ",139.05156,-33.73722
"unique_occ",139.05141,-33.73708
"unique_occ",139.05113,-33.73691
"unique_occ",139.05104,-33.73685
"unique_occ",139.05095,-33.7368
"unique_occ",139.05088,-33.73674
"unique_occ",139.05079,-33.73668
"unique_occ",139.0506,-33.73651
"unique_occ",139.01973,-33.73473
"unique_occ",136.39917,-33.73083003
"unique_occ",139.0446,-33.7296
"unique_occ",139.04453,-33.72949
"unique_occ",139.03948,-33.72248
"unique_occ",139.01177,-33.72103
"unique_occ",138.8833,-33.7167
"unique_occ",139.02914,-33.71415
"unique_occ",151.01978,-33.71314003
"unique_occ",138.92356,-33.71181
"unique_occ",138.0444211,-33.71011369
"unique_occ",138.88,-33.71
"unique_occ",138.92434,-33.70773
"unique_occ",138.6619151,-33.70732892
"unique_occ",139.01665,-33.70596
"unique_occ",138.92992,-33.70547
"unique_occ",139.0148,-33.70496
"unique_occ",139.01419,-33.70464
"unique_occ",139.01419,-33.70447
"unique_occ",138.92548,-33.70322
"unique_occ",139.00527,-33.70072
"unique_occ",139.00476,-33.70047
"unique_occ",148.7,-33.7
"unique_occ",136.5,-33.7
"unique_occ",139.00381,-33.69996
"unique_occ",138.90594,-33.6999
"unique_occ",136.31361,-33.69944003
"unique_occ",139.00255,-33.69934
"unique_occ",138.9096926,-33.69927698
"unique_occ",138.92579,-33.69917
"unique_occ",139.00189,-33.69894
"unique_occ",138.92617,-33.69744
"unique_occ",138.99894,-33.69718
"unique_occ",138.90969,-33.69611
"unique_occ",138.99757,-33.69608
"unique_occ",138.91046,-33.69594
"unique_occ",138.91075,-33.69588
"unique_occ",138.91163,-33.6957
"unique_occ",137.0347105,-33.69567145
"unique_occ",138.92649,-33.69562
"unique_occ",138.91206,-33.69562
"unique_occ",138.91197,-33.69561
"unique_occ",138.91283,-33.69543
"unique_occ",138.91533,-33.69492
"unique_occ",151.15074,-33.69443003
"unique_occ",138.91711,-33.69409
"unique_occ",138.99349,-33.69294
"unique_occ",146.84816,-33.69269003
"unique_occ",117.55139,-33.68972003
"unique_occ",138.99213,-33.68966
"unique_occ",138.95523,-33.68851
"unique_occ",138.6374751,-33.686779
"unique_occ",136.92472,-33.68583
"unique_occ",138.6333,-33.6833
"unique_occ",138.63,-33.68
"unique_occ",138.6167,-33.6667
"unique_occ",138.7,-33.66667
"unique_occ",138.61,-33.66
"unique_occ",-58.98,-33.65
"unique_occ",22.125,-33.625
"unique_occ",147.95453,-33.57703003
"unique_occ",136.1430471,-33.56790768
"unique_occ",136.4952738,-33.55512486
"unique_occ",138.8930212,-33.55093635
"unique_occ",139.03333,-33.55
"unique_occ",24.86,-33.55
"unique_occ",136.8991597,-33.5156715
"unique_occ",146.33033,-33.51125003
"unique_occ",136.6586018,-33.50984333
"unique_occ",151.41584,-33.50422003
"unique_occ",149.76382,-33.48132003
"unique_occ",138.44518,-33.42247
"unique_occ",138.4274743,-33.42121925
"unique_occ",138.42807,-33.418
"unique_occ",147.74431,-33.40483003
"unique_occ",147.74432,-33.40483003
"unique_occ",138.41772,-33.39735
"unique_occ",148.02,-33.37
"unique_occ",145.87934,-33.34632003
"unique_occ",138.40284,-33.33191
"unique_occ",138.18389,-33.32667
"unique_occ",115.63833,-33.32306003
"unique_occ",146.35603,-33.31377003
"unique_occ",138.275,-33.30833
"unique_occ",148,-33.3
"unique_occ",138,-33.25
"unique_occ",148.22,-33.2
"unique_occ",148.2333,-33.2
"unique_occ",148.2167,-33.2
"unique_occ",148.2342345,-33.19856814
"unique_occ",148.2176408,-33.18197771
"unique_occ",138.03333,-33.16667
"unique_occ",138.4177516,-33.16538803
"unique_occ",118.4694,-33.1367
"unique_occ",118.4694,-33.1366
"unique_occ",118.4706404,-33.13554903
"unique_occ",118.47094,-33.13543003
"unique_occ",135.5552775,-33.13373974
"unique_occ",148.1676409,-33.13197793
"unique_occ",148.17673,-33.1318
"unique_occ",148.17,-33.12
"unique_occ",148.2,-33.1
"unique_occ",138.3452511,-33.04899799
"unique_occ",137.58333,-33.03333
"unique_occ",137.5844181,-33.03205365
"unique_occ",138.4627,-33.00702
"unique_occ",148.2,-33
"unique_occ",117.76639,-32.98333003
"unique_occ",146.27805,-32.97666003
"unique_occ",117.18,-32.93806003
"unique_occ",-70.33361,-32.91833
"unique_occ",-68.88583,-32.88861
"unique_occ",139.06083,-32.88389
"unique_occ",117.9,-32.8667
"unique_occ",-55.7933,-32.8667
"unique_occ",117.9,-32.86667003
"unique_occ",134.9905493,-32.86068252
"unique_occ",135.1538879,-32.85624124
"unique_occ",137.9594125,-32.83260981
"unique_occ",145.87768,-32.82975003
"unique_occ",145.88173,-32.81610003
"unique_occ",117.49667,-32.78472003
"unique_occ",151.75,-32.77
"unique_occ",151.8,-32.7
"unique_occ",-68.86231,-32.69487
"unique_occ",-68.86231,-32.69466
"unique_occ",149.57,-32.6
"unique_occ",117.625,-32.58806003
"unique_occ",117.61667,-32.58333003
"unique_occ",117.6178389,-32.58213575
"unique_occ",-68.99333,-32.52361
"unique_occ",24.5,-32.52
"unique_occ",-58.69194,-32.50333
"unique_occ",149.6,-32.5
"unique_occ",137.76667,-32.5
"unique_occ",-70.93167,-32.48917
"unique_occ",-58.2475,-32.48278
"unique_occ",-67.37917,-32.47
"unique_occ",24.625,-32.375
"unique_occ",-65.93472,-32.36806
"unique_occ",148.87906,-32.26373003
"unique_occ",148.85611,-32.25266003
"unique_occ",148.87159,-32.25060003
"unique_occ",148.86628,-32.24161003
"unique_occ",148.85,-32.22
"unique_occ",-63.84212,-32.20535
"unique_occ",-64.62,-32.18
"unique_occ",133.68,-32.14222003
"unique_occ",-65.96,-32.10694
"unique_occ",148.9,-32.1
"unique_occ",-60.64,-32.07
"unique_occ",149.4,-32.02
"unique_occ",-64,-32
"unique_occ",151.0926,-31.99102003
"unique_occ",140.23885,-31.9572
"unique_occ",-64.25,-31.92
"unique_occ",149.4,-31.9
"unique_occ",116.75833,-31.87833003
"unique_occ",146.62434,-31.78140003
"unique_occ",116.68333,-31.76667003
"unique_occ",116.69472,-31.76500003
"unique_occ",116.66667,-31.75000003
"unique_occ",-60.52,-31.74
"unique_occ",18.5,-31.67
"unique_occ",132.06201,-31.62511
"unique_occ",132.06196,-31.6251
"unique_occ",132.06199,-31.62509
"unique_occ",132.06194,-31.62500003
"unique_occ",18.625,-31.625
"unique_occ",26.875,-31.625
"unique_occ",-68.55,-31.58333
"unique_occ",-64.0075,-31.55639
"unique_occ",-64.09944,-31.46444
"unique_occ",19.125,-31.375
"unique_occ",-68.6064,-31.3472
"unique_occ",-68.64,-31.25
"unique_occ",149.0333,-31.25
"unique_occ",150.851,-31.05470003
"unique_occ",150.8511,-31.0547
"unique_occ",150.851,-31.0547
"unique_occ",150.8519583,-31.05326905
"unique_occ",150.90297,-31.05206003
"unique_occ",150.9,-31
"unique_occ",29.625,-30.875
"unique_occ",139.2194,-30.8556
"unique_occ",139.2194,-30.8555
"unique_occ",139.217,-30.848
"unique_occ",-59.64,-30.74
"unique_occ",-64.75,-30.73333
"unique_occ",-68.96,-30.73
"unique_occ",150.05,-30.7
"unique_occ",150.1,-30.6
"unique_occ",-65.4,-30.56667
"unique_occ",-70.76639,-30.54583
"unique_occ",117.16667,-30.51639003
"unique_occ",-64.35242,-30.42144
"unique_occ",151.51694,-30.33924003
"unique_occ",-70.48667,-30.15861
"unique_occ",-70.5,-30.15
"unique_occ",151.48166,-30.10397003
"unique_occ",150.37,-30.02
"unique_occ",131.67397,-30.01468
"unique_occ",150.4,-29.9
"unique_occ",-64.66142,-29.86217
"unique_occ",150.53333,-29.8
"unique_occ",145.56331,-29.77407003
"unique_occ",151.12,-29.77
"unique_occ",-63.73194,-29.74611
"unique_occ",151.1,-29.7
"unique_occ",150.82,-29.65
"unique_occ",150.8,-29.6
"unique_occ",-65.45547,-29.56142
"unique_occ",-63.65,-29.5
"unique_occ",-69.21,-29.49
"unique_occ",151.43333,-29.48333
"unique_occ",151.42693,-29.40925003
"unique_occ",25.125,-29.375
"unique_occ",141.7,-29.27
"unique_occ",141.7,-29.2
"unique_occ",149.47,-29.13
"unique_occ",26.2,-29.08
"unique_occ",-67.5775,-29.02278
"unique_occ",149.5,-29
"unique_occ",134.75,-29
"unique_occ",153.05,-28.87
"unique_occ",-70.97972,-28.82139
"unique_occ",153.1,-28.8
"unique_occ",-66.3825,-28.78642
"unique_occ",151.1855,-28.72036002
"unique_occ",-68.52,-28.69
"unique_occ",151.243,-28.6542
"unique_occ",151.24306,-28.65417
"unique_occ",29.875,-28.625
"unique_occ",151.2,-28.6
"unique_occ",-65.9167,-28.6
"unique_occ",-70.75556,-28.57083
"unique_occ",-70.78,-28.57
"unique_occ",29.79,-28.56
"unique_occ",-70.77,-28.56
"unique_occ",149.76667,-28.5
"unique_occ",-65.77515,-28.45903
"unique_occ",152.0844,-28.41508002
"unique_occ",-58.1163,-28.25721
"unique_occ",152.0844,-28.24841002
"unique_occ",-67.52,-28.09
"unique_occ",-58.78333,-27.98333
"unique_occ",152.6261,-27.95674002
"unique_occ",-64.43,-27.88
"unique_occ",152.4178,-27.74841002
"unique_occ",152.88161,-27.65674002
"unique_occ",152.882,-27.65670002
"unique_occ",25.625,-27.625
"unique_occ",152.4261,-27.60674002
"unique_occ",152.9,-27.6
"unique_occ",152.2511,-27.58174002
"unique_occ",152.4178,-27.58174002
"unique_occ",151.7511,-27.41508002
"unique_occ",151.7428,-27.40675002
"unique_occ",151.743,-27.40670002
"unique_occ",25.875,-27.375
"unique_occ",-70.32829,-27.3736
"unique_occ",151.7,-27.3
"unique_occ",151.4855,-27.29008002
"unique_occ",151.486,-27.29000002
"unique_occ",-58.96912,-27.25829
"unique_occ",151.0844,-27.24842002
"unique_occ",-65.13,-27.19
"unique_occ",24.125,-27.125
"unique_occ",151.4261,-27.07342002
"unique_occ",-67,-27
"unique_occ",151.9183,-26.8986
"unique_occ",151.0844,-26.74842002
"unique_occ",-66.04981,-26.73151
"unique_occ",27.09,-26.71
"unique_occ",27.07,-26.69
"unique_occ",27.125,-26.625
"unique_occ",25.375,-26.625
"unique_occ",-64.77556,-26.42333
"unique_occ",146.0845,-26.41511002
"unique_occ",25.875,-26.375
"unique_occ",-62.73,-25.85
"unique_occ",134.48944,-25.735
"unique_occ",-57.63,-25.65
"unique_occ",-57.62,-25.63
"unique_occ",-65.61306,-25.62306
"unique_occ",-57.6,-25.62
"unique_occ",-57.6,-25.6
"unique_occ",-57.57,-25.6
"unique_occ",151.5844,-25.58175002
"unique_occ",-57.55,-25.57
"unique_occ",-65.48,-25.28
"unique_occ",-65.73,-25.17
"unique_occ",-57.56003,-25.15908
"unique_occ",-57.83,-25.08
"unique_occ",-66.1,-25.05
"unique_occ",-57.9,-25.03
"unique_occ",28.375,-24.875
"unique_occ",-65.46667,-24.85
"unique_occ",-57.8,-24.78
"unique_occ",-61.81667,-24.68333
"unique_occ",-61.82,-24.68
"unique_occ",29.18,-24.46
"unique_occ",29.125,-24.375
"unique_occ",-58.67,-24.29
"unique_occ",-58.58,-23.97
"unique_occ",-58.6075,-23.93125
"unique_occ",-61.83,-23.9
"unique_occ",-61.83333,-23.9
"unique_occ",133.8677123,-23.69871193
"unique_occ",133.88459,-23.69857002
"unique_occ",133.88459,-23.69857
"unique_occ",17.125,-23.625
"unique_occ",133.9,-23.6
"unique_occ",-58.77,-23.54
"unique_occ",-58.77056,-23.53778
"unique_occ",-58.61,-23.5
"unique_occ",-58.60944,-23.49528
"unique_occ",-59.28,-23.27
"unique_occ",-59.19,-23.04
"unique_occ",-59.18889,-23.03583
"unique_occ",-59.18861,-23.03528
"unique_occ",-59.13,-22.99
"unique_occ",-59.13111,-22.98528
"unique_occ",-68.18,-22.92
"unique_occ",-68.2029,-22.91182
"unique_occ",-68.17,-22.9
"unique_occ",-59.51639,-22.87372
"unique_occ",16.54,-22.69
"unique_occ",-59.75,-22.67
"unique_occ",-68.23283,-22.64622
"unique_occ",-68.23278,-22.64611
"unique_occ",-68.95,-22.45
"unique_occ",-60.08,-22.33
"unique_occ",19.875,-22.125
"unique_occ",-59.95389,-22.05417
"unique_occ",-59.95,-22.05
"unique_occ",-60.61444,-22.03028
"unique_occ",-60.61,-22.03
"unique_occ",-59,-21.75
"unique_occ",-59.84,-20.56
"unique_occ",-59.84111,-20.55667
"unique_occ",-70.17,-18.52
"unique_occ",-60.4225,-13.39444
"unique_occ",-74.37563,-9.16376
"unique_occ",-72.87,7.33
"unique_occ",78.12,9.93
"unique_occ",-86,12
"unique_occ",75.97,13.6
"unique_occ",-89.75,14.98
"unique_occ",-95.18,16.15
"unique_occ",-95.158,16.169
"unique_occ",-96.78081,17.07867
"unique_occ",-97.016,17.366
"unique_occ",-97,17.45
"unique_occ",-66.56336,17.56085
"unique_occ",-97,17.68
"unique_occ",-96.97861,17.85583
"unique_occ",-96.979,17.856
"unique_occ",-96.99,17.922
"unique_occ",-96.993,17.924
"unique_occ",-66.94486,17.94717
"unique_occ",-66.8756,17.949
"unique_occ",-97.027,17.95
"unique_occ",-66.90806,17.97167
"unique_occ",-66.91563,17.9785
"unique_occ",-67.1,17.98
"unique_occ",-67.11942,17.98486
"unique_occ",-66.90444,17.99266
"unique_occ",-66.92757,17.99853
"unique_occ",-67.11957,18.00305
"unique_occ",-66.5056,18.01387
"unique_occ",-66.6138,18.0206
"unique_occ",-97.183,18.216
"unique_occ",-97.18,18.22
"unique_occ",-97.216,18.233
"unique_occ",-97.3,18.28
"unique_occ",-97.3,18.283
"unique_occ",-74.18,18.3
"unique_occ",-64.63232,18.43447
"unique_occ",-97.393,18.462
"unique_occ",-101.638,19.405
"unique_occ",-101.75151,19.42864
"unique_occ",-101.609,19.516
"unique_occ",-99.025,20.154
"unique_occ",-99.044,20.181
"unique_occ",-99.918,20.313
"unique_occ",-99.99008,20.40377
"unique_occ",-100.419,20.568
"unique_occ",-100.268,20.634
"unique_occ",-99.538,20.648
"unique_occ",-99.893,20.663
"unique_occ",-103.33333,20.66667
"unique_occ",-101.35,20.67
"unique_occ",-101.348,20.673
"unique_occ",-99.80254,20.68442
"unique_occ",-99.81095,20.69298
"unique_occ",-103.392,20.72
"unique_occ",-102.79991,20.80916
"unique_occ",-100.72409,20.9179
"unique_occ",-156.667,20.9667
"unique_occ",-156.67,20.97
"unique_occ",-100.385,20.998
"unique_occ",-100.808,21.015
"unique_occ",-99.74022,21.04737
"unique_occ",-99.813,21.053
"unique_occ",-101.681,21.119
"unique_occ",-101.68,21.12
"unique_occ",-100.31854,21.14308
"unique_occ",-101.717,21.2
"unique_occ",-100.215,21.212
"unique_occ",-100.798,21.219
"unique_occ",-100.497,21.29
"unique_occ",-101.111,21.388
"unique_occ",-101.214,21.48
"unique_occ",-101.21429,21.48374
"unique_occ",-100.44,21.502
"unique_occ",-100.439,21.569
"unique_occ",-78.57422,21.69827
"unique_occ",-101.005,21.755
"unique_occ",-101.593,21.865
"unique_occ",-101.476,21.886
"unique_occ",-101.19,21.9
"unique_occ",0,22
"unique_occ",-100.98,22.15
"unique_occ",-100.976,22.151
"unique_occ",-97.848,22.17
"unique_occ",-97.85,22.17
"unique_occ",-97.85,22.21667
"unique_occ",-102.014,22.286
"unique_occ",-102.656,22.383
"unique_occ",-103.735,22.388
"unique_occ",-102.244,22.411
"unique_occ",-101.424,22.413
"unique_occ",-101.44,22.413
"unique_occ",-103.151,22.425
"unique_occ",-102.369,22.461
"unique_occ",-103.105,22.473
"unique_occ",-102.25,22.527
"unique_occ",-102.25,22.53
"unique_occ",-101.46,22.569
"unique_occ",120.47,22.6
"unique_occ",-103.085,22.603
"unique_occ",-103.144,22.612
"unique_occ",-102.92,22.652
"unique_occ",-102.282,22.653
"unique_occ",-102.68,22.729
"unique_occ",-102.536,22.77
"unique_occ",-102.58,22.77
"unique_occ",-102.575,22.772
"unique_occ",-102.563,22.775
"unique_occ",-102.563,22.777
"unique_occ",-102.615,22.832
"unique_occ",-102.548,22.968
"unique_occ",-102,23
"unique_occ",-102.749,23.006
"unique_occ",-101.116,23.13
"unique_occ",-101.12,23.13
"unique_occ",-99.366,23.4
"unique_occ",-103.865,23.487
"unique_occ",-102.488,23.513
"unique_occ",119.63,23.56
"unique_occ",-102.605,23.563
"unique_occ",-103.162,23.627
"unique_occ",-103.933,23.65
"unique_occ",-99.75,23.7
"unique_occ",-102.997,23.727
"unique_occ",-99.15174,23.74169
"unique_occ",-101.71323,23.86267
"unique_occ",-103.12,23.949
"unique_occ",-102.53278,23.95056
"unique_occ",-104.67,24.02
"unique_occ",-104.66,24.02
"unique_occ",-104.67,24.024
"unique_occ",-104.655,24.025
"unique_occ",-104.65,24.02833
"unique_occ",-104.6628,24.0289
"unique_occ",-104.67,24.03
"unique_occ",-102.5683,24.1267
"unique_occ",47.30611,24.14889
"unique_occ",-104.502,24.153
"unique_occ",-110.333,24.167
"unique_occ",-110.167,24.167
"unique_occ",-102.093,24.217
"unique_occ",-100.87,24.23
"unique_occ",-102.33,24.389
"unique_occ",-102.435,24.396
"unique_occ",-102.353,24.421
"unique_occ",-101.246,24.449
"unique_occ",-103.355,24.473
"unique_occ",-101.3,24.504
"unique_occ",-81.76667,24.55
"unique_occ",-81.79166,24.55416
"unique_occ",-100.07,24.82
"unique_occ",-99.58343,24.82879
"unique_occ",-101.665,24.835
"unique_occ",-101.75,24.9
"unique_occ",67.08,24.9
"unique_occ",-100.73035,24.90994
"unique_occ",67.03,24.93
"unique_occ",-100.72154,24.94627
"unique_occ",-100.56083,24.96972
"unique_occ",-100.561,24.97
"unique_occ",-101.25,25
"unique_occ",-101,25
"unique_occ",-97.716,25.066
"unique_occ",-105.417,25.067
"unique_occ",-80.43667,25.09472
"unique_occ",-102.44,25.17
"unique_occ",-97.45,25.233
"unique_occ",-102.788,25.306
"unique_occ",-76.37168,25.32983
"unique_occ",-76.46102,25.34902
"unique_occ",-100.338,25.396
"unique_occ",-101,25.42
"unique_occ",-101,25.43
"unique_occ",-101,25.433
"unique_occ",-103.43,25.55
"unique_occ",-101.45,25.6
"unique_occ",-100.28024,25.67418
"unique_occ",-100.45,25.69
"unique_occ",-101.78,25.726
"unique_occ",-101.78,25.73
"unique_occ",-100.30674,25.73064
"unique_occ",-100.32228,25.79194
"unique_occ",-98.26725,26.20518
"unique_occ",-98.13514,26.2909
"unique_occ",-99.2,26.35
"unique_occ",-99.1525,26.58667
"unique_occ",-99.216,26.6
"unique_occ",-103.62,26.68
"unique_occ",-109.3,26.71667
"unique_occ",-109.3,26.717
"unique_occ",-102.01726,26.80559
"unique_occ",-103.81,26.85
"unique_occ",80.93,26.86
"unique_occ",-109.927,27.221
"unique_occ",-109.892,27.244
"unique_occ",-109.8917,27.24444
"unique_occ",-97.3925,27.63958
"unique_occ",-97.32788,27.66751
"unique_occ",-97.32799,27.66757
"unique_occ",-103.621,27.746
"unique_occ",-103.62,27.75
"unique_occ",-110.567,27.883
"unique_occ",-110.5667,27.88333
"unique_occ",-110.56667,27.88333
"unique_occ",-110.55694,27.91417
"unique_occ",-110.892,27.924
"unique_occ",-110.675,27.956
"unique_occ",-110.833,27.983
"unique_occ",-110.8333,27.98333
"unique_occ",-110.679,27.986
"unique_occ",-103.59009,27.98894
"unique_occ",-109.2783,28.31167
"unique_occ",-109.278,28.312
"unique_occ",-110.967,28.541
"unique_occ",-110.9667,28.54111
"unique_occ",-110.96667,28.54122
"unique_occ",-96.09972,28.6283
"unique_occ",-106.08,28.63
"unique_occ",-106.089,28.635
"unique_occ",-106.09,28.64
"unique_occ",-100.83,28.83
"unique_occ",-99.7645,29.17774
"unique_occ",-99.15444,29.18836
"unique_occ",-94.92861,29.21806
"unique_occ",-94.92903,29.22407
"unique_occ",-99.78241,29.23634
"unique_occ",-99.64862,29.29236
"unique_occ",47.91,29.34
"unique_occ",-100.91083,29.37917
"unique_occ",-98.49471,29.40919
"unique_occ",-98.5425,29.42528
"unique_occ",-100.97,29.47
"unique_occ",-98.74419,29.4711
"unique_occ",-110.241,29.485
"unique_occ",-98.52242,29.56136
"unique_occ",-103.13664,29.57928
"unique_occ",-99.73139,29.61528
"unique_occ",-100.06884,29.65087
"unique_occ",-95.38055,29.78822
"unique_occ",-99.5763,29.83111
"unique_occ",35.02,29.84
"unique_occ",70,29.85
"unique_occ",-97.96644,29.86823
"unique_occ",35.02,29.89
"unique_occ",35.06,29.89
"unique_occ",-97.93188,29.89133
"unique_occ",-97.89894,29.90204
"unique_occ",-97.89904,29.90217
"unique_occ",-97.93943,29.91107
"unique_occ",-98.98,29.97
"unique_occ",-109.048,29.973
"unique_occ",-97.89274,29.99111
"unique_occ",-97.14716,30.01987
"unique_occ",-99.47282,30.06274
"unique_occ",-99.2725,30.0737
"unique_occ",-96.08111,30.09278
"unique_occ",-97.32,30.12
"unique_occ",-98.11487,30.1992
"unique_occ",-97.65058,30.21672
"unique_occ",-97.65303,30.2178
"unique_occ",-97.65327,30.22273
"unique_occ",-97.65695,30.22343
"unique_occ",-94.17867,30.2496
"unique_occ",-97.74289,30.26727
"unique_occ",-97.71104,30.27077
"unique_occ",-98.05586,30.29154
"unique_occ",-97.91529,30.30524
"unique_occ",-106.467,30.317
"unique_occ",-110.704,30.329
"unique_occ",-110.7042,30.32917
"unique_occ",-97.02649,30.38432
"unique_occ",-97.45721,30.40008
"unique_occ",-97.79125,30.40549
"unique_occ",-97.0035,30.40761
"unique_occ",-87.21694,30.42138
"unique_occ",-99.81249,30.43385
"unique_occ",-97.7757,30.4668
"unique_occ",-106.52,30.47
"unique_occ",-91.03332,30.49445
"unique_occ",-97.67992,30.50553
"unique_occ",-97.24976,30.52476
"unique_occ",-96.19816,30.53724
"unique_occ",-96.69968,30.53767
"unique_occ",-103.83855,30.53842
"unique_occ",-109.981,30.546
"unique_occ",-103.84364,30.55414
"unique_occ",-98.28288,30.56326
"unique_occ",-103.89389,30.58944
"unique_occ",-96.351,30.6
"unique_occ",-103.9241,30.60244
"unique_occ",-96.5436,30.63193
"unique_occ",-97.087,30.63564
"unique_occ",-97.68503,30.64982
"unique_occ",-104.02222,30.67111
"unique_occ",-88.03333,30.68333
"unique_occ",-97.64593,30.68809
"unique_occ",-110.806,30.703
"unique_occ",-97.08146,30.71041
"unique_occ",-98.25864,30.71591
"unique_occ",-97.07835,30.718
"unique_occ",35.28,30.74
"unique_occ",-98.67622,30.75418
"unique_occ",-102.46755,30.76677
"unique_occ",-105.01622,30.77663
"unique_occ",-105.01583,30.77667
"unique_occ",35.23,30.79
"unique_occ",-97.03302,30.81118
"unique_occ",-109.21667,30.81667
"unique_occ",-102.58742,30.86339
"unique_occ",-109.55,30.88333
"unique_occ",-100.62,30.9
"unique_occ",-110.195,30.959
"unique_occ",-97.25,31.1487
"unique_occ",-110.95,31.15
"unique_occ",-107.32,31.155
"unique_occ",-107.32,31.16
"unique_occ",34.86,31.19
"unique_occ",34.86,31.24
"unique_occ",34.71,31.24
"unique_occ",-99.53474,31.26203
"unique_occ",-109.56,31.263
"unique_occ",-110.40945,31.29261
"unique_occ",-108.99278,31.29861
"unique_occ",-97.47374,31.3135
"unique_occ",-110.35537,31.31722
"unique_occ",-97.37753,31.31761
"unique_occ",-110.36667,31.32056
"unique_occ",34.65,31.33
"unique_occ",34.71,31.33
"unique_occ",-110.56397,31.33431
"unique_occ",-109.53333,31.34167
"unique_occ",-109.08333,31.35
"unique_occ",-109.25917,31.35861
"unique_occ",34.86,31.37
"unique_occ",34.71,31.37
"unique_occ",34.65,31.37
"unique_occ",-110.33947,31.37897
"unique_occ",-110.36305,31.38015
"unique_occ",-110.2375,31.3875
"unique_occ",-109.87722,31.39083
"unique_occ",-110.4208,31.4167
"unique_occ",34.5,31.42
"unique_occ",34.71,31.42
"unique_occ",34.65,31.42
"unique_occ",34.81,31.42
"unique_occ",34.76,31.42
"unique_occ",34.55,31.42
"unique_occ",-102.3485,31.4276
"unique_occ",-109.9167,31.4333
"unique_occ",34.44,31.46
"unique_occ",34.55,31.46
"unique_occ",-103.39388,31.46111
"unique_occ",-110.35833,31.46667
"unique_occ",-106.11889,31.46917
"unique_occ",-110.90811,31.50678
"unique_occ",34.49,31.51
"unique_occ",34.55,31.51
"unique_occ",-110.425,31.54167
"unique_occ",-110.3486,31.5581
"unique_occ",-111.04908,31.56978
"unique_occ",-105.59434,31.57074
"unique_occ",-111.4954,31.5718
"unique_occ",-111.3257,31.5722
"unique_occ",-108.76792,31.58446
"unique_occ",-109.5156,31.5893
"unique_occ",34.7,31.6
"unique_occ",34.81,31.6
"unique_occ",-109.5373,31.6007
"unique_occ",-108.77898,31.61169
"unique_occ",-106.22823,31.61923
"unique_occ",-110.535,31.6605
"unique_occ",-110.65567,31.67793
"unique_occ",-109.68639,31.68528
"unique_occ",34.7,31.69
"unique_occ",34.6,31.69
"unique_occ",-98.12098,31.70909
"unique_occ",-111.03333,31.71667
"unique_occ",-110.88226,31.7232
"unique_occ",34.7,31.73
"unique_occ",34.76,31.73
"unique_occ",-106.36366,31.73537
"unique_occ",-110.7,31.75833
"unique_occ",-110.8635,31.7775
"unique_occ",-106.46278,31.7775
"unique_occ",-106.44246,31.77758
"unique_occ",35.18,31.78
"unique_occ",35.07,31.78
"unique_occ",34.81,31.78
"unique_occ",34.7,31.78
"unique_occ",-106.4923,31.78093
"unique_occ",-110.87934,31.79099
"unique_occ",-106.2,31.8
"unique_occ",34.81,31.82
"unique_occ",34.7,31.82
"unique_occ",34.76,31.82
"unique_occ",-110.8147,31.8253
"unique_occ",35.37,31.83
"unique_occ",-102.36722,31.84555
"unique_occ",-110.21111,31.86111
"unique_occ",-110.2112,31.86138
"unique_occ",-109.0356,31.8625
"unique_occ",-106.55,31.86667
"unique_occ",34.81,31.87
"unique_occ",34.97,31.87
"unique_occ",-109.04333,31.87056
"unique_occ",-102.2863,31.87421
"unique_occ",-109.05833,31.875
"unique_occ",-109.075,31.875
"unique_occ",-106.49318,31.87724
