species,x,y
Solanum elaeagnifolium,138.59074,-34.6873
Solanum elaeagnifolium,138.56673,-34.68547
Solanum elaeagnifolium,145.29439,-34.68282003
Solanum elaeagnifolium,138.56008,-34.68268
Solanum elaeagnifolium,138.70229,-34.68154
Solanum elaeagnifolium,138.58994,-34.68097
Solanum elaeagnifolium,138.76912,-34.68051
Solanum elaeagnifolium,138.52251,-34.68047
Solanum elaeagnifolium,138.54586,-34.6803
Solanum elaeagnifolium,138.58418,-34.67848
Solanum elaeagnifolium,138.62484,-34.6781
Solanum elaeagnifolium,138.77197,-34.67752
Solanum elaeagnifolium,140.51695,-34.6762
Solanum elaeagnifolium,140.70743,-34.67588
Solanum elaeagnifolium,138.56314,-34.67512
Solanum elaeagnifolium,138.53638,-34.67409
Solanum elaeagnifolium,138.52307,-34.67378
Solanum elaeagnifolium,138.52328,-34.67373
Solanum elaeagnifolium,138.7712,-34.67348
Solanum elaeagnifolium,138.53029,-34.67247
Solanum elaeagnifolium,138.53023,-34.6723
Solanum elaeagnifolium,138.63069,-34.66881
Solanum elaeagnifolium,138.6166,-34.66873
Solanum elaeagnifolium,138.560817,-34.66816487
Solanum elaeagnifolium,138.5262,-34.66682
Solanum elaeagnifolium,147.5333,-34.6667
Solanum elaeagnifolium,147.5333,-34.6667
Solanum elaeagnifolium,-58.33333,-34.66667
Solanum elaeagnifolium,139.30944,-34.6661
Solanum elaeagnifolium,138.53495,-34.66504
Solanum elaeagnifolium,138.545,-34.66484
Solanum elaeagnifolium,138.60623,-34.66405
Solanum elaeagnifolium,138.63088,-34.663
Solanum elaeagnifolium,138.52863,-34.66087
Solanum elaeagnifolium,138.52883,-34.6608
Solanum elaeagnifolium,147.53,-34.66
Solanum elaeagnifolium,147.53,-34.66
Solanum elaeagnifolium,138.6367,-34.65946
Solanum elaeagnifolium,138.60845,-34.65916
Solanum elaeagnifolium,138.6168,-34.65691
Solanum elaeagnifolium,139.30135,-34.65552
Solanum elaeagnifolium,138.52926,-34.65508
Solanum elaeagnifolium,140.69398,-34.65488
Solanum elaeagnifolium,140.69231,-34.65227
Solanum elaeagnifolium,138.53857,-34.65197
Solanum elaeagnifolium,139.29817,-34.65166
Solanum elaeagnifolium,139.25284,-34.65093
Solanum elaeagnifolium,138.77327,-34.64997
Solanum elaeagnifolium,138.57884,-34.64916
Solanum elaeagnifolium,138.58183,-34.6489
Solanum elaeagnifolium,138.54494,-34.64742
Solanum elaeagnifolium,138.62278,-34.6463
Solanum elaeagnifolium,138.45985,-34.64593
Solanum elaeagnifolium,138.78723,-34.64557
Solanum elaeagnifolium,138.78782,-34.6451
Solanum elaeagnifolium,138.54062,-34.64492
Solanum elaeagnifolium,139.37091,-34.6448
Solanum elaeagnifolium,138.78923,-34.64421
Solanum elaeagnifolium,140.68603,-34.64246
Solanum elaeagnifolium,140.68622,-34.64238
Solanum elaeagnifolium,138.79176,-34.64218
Solanum elaeagnifolium,138.79176,-34.64188
Solanum elaeagnifolium,138.79178,-34.64175
Solanum elaeagnifolium,138.79192,-34.64133
Solanum elaeagnifolium,138.79194,-34.6411
Solanum elaeagnifolium,138.54842,-34.64104
Solanum elaeagnifolium,138.76912,-34.63972
Solanum elaeagnifolium,138.54846,-34.63846
Solanum elaeagnifolium,138.47185,-34.63261
Solanum elaeagnifolium,138.73056,-34.63250003
Solanum elaeagnifolium,138.47182,-34.63221
Solanum elaeagnifolium,138.51702,-34.63086
Solanum elaeagnifolium,138.78547,-34.63017
Solanum elaeagnifolium,138.78547,-34.63017
Solanum elaeagnifolium,138.78547,-34.63017
Solanum elaeagnifolium,138.66401,-34.62993
Solanum elaeagnifolium,140.67802,-34.62955
Solanum elaeagnifolium,138.68079,-34.62917
Solanum elaeagnifolium,138.78053,-34.6291
Solanum elaeagnifolium,138.78053,-34.6291
Solanum elaeagnifolium,138.76378,-34.62856
Solanum elaeagnifolium,138.76384,-34.62852
Solanum elaeagnifolium,138.76386,-34.62847
Solanum elaeagnifolium,138.76377,-34.62847
Solanum elaeagnifolium,138.76335,-34.62812
Solanum elaeagnifolium,138.76276,-34.62797
Solanum elaeagnifolium,138.76321,-34.62782
Solanum elaeagnifolium,138.76254,-34.62733
Solanum elaeagnifolium,138.7628,-34.62703
Solanum elaeagnifolium,138.76173,-34.62612
Solanum elaeagnifolium,138.53863,-34.62563
Solanum elaeagnifolium,138.76137,-34.62532
Solanum elaeagnifolium,138.53066,-34.62532
Solanum elaeagnifolium,138.53852,-34.62493
Solanum elaeagnifolium,138.78577,-34.62491
Solanum elaeagnifolium,138.78577,-34.62491
Solanum elaeagnifolium,138.78577,-34.62491
Solanum elaeagnifolium,138.78577,-34.62491
Solanum elaeagnifolium,138.53165,-34.62477
Solanum elaeagnifolium,138.76007,-34.62416
Solanum elaeagnifolium,138.76222,-34.62326
Solanum elaeagnifolium,138.75775,-34.62299
Solanum elaeagnifolium,138.75681,-34.62264
Solanum elaeagnifolium,138.67282,-34.62263
Solanum elaeagnifolium,138.62372,-34.62234
Solanum elaeagnifolium,138.77526,-34.62207
Solanum elaeagnifolium,138.79162,-34.62192
Solanum elaeagnifolium,138.53577,-34.61845
Solanum elaeagnifolium,138.50913,-34.61784
Solanum elaeagnifolium,140.67059,-34.61656
Solanum elaeagnifolium,138.50911,-34.61236
Solanum elaeagnifolium,138.5233,-34.60878
Solanum elaeagnifolium,138.50959,-34.60695
Solanum elaeagnifolium,140.66703,-34.60562
Solanum elaeagnifolium,139.3027,-34.60555
Solanum elaeagnifolium,146.16038,-34.60188003
Solanum elaeagnifolium,146.42,-34.6
Solanum elaeagnifolium,139.28102,-34.58904
Solanum elaeagnifolium,138.43881,-34.58583
Solanum elaeagnifolium,140.08333,-34.58333
Solanum elaeagnifolium,138.55461,-34.57491
Solanum elaeagnifolium,139.29063,-34.57428
Solanum elaeagnifolium,139.28872,-34.57301
Solanum elaeagnifolium,139.29147,-34.57293
Solanum elaeagnifolium,138.52614,-34.57231
Solanum elaeagnifolium,138.52612,-34.57208
Solanum elaeagnifolium,138.56435,-34.57003
Solanum elaeagnifolium,148.37,-34.57
Solanum elaeagnifolium,139.29994,-34.56945
Solanum elaeagnifolium,138.7398,-34.56663
Solanum elaeagnifolium,138.41221,-34.56608
Solanum elaeagnifolium,138.69819,-34.56333
Solanum elaeagnifolium,138.74071,-34.56304
Solanum elaeagnifolium,139.30923,-34.56234
Solanum elaeagnifolium,138.41197,-34.56075
Solanum elaeagnifolium,138.41178,-34.56058
Solanum elaeagnifolium,138.6964,-34.56054
Solanum elaeagnifolium,138.41193,-34.56002
Solanum elaeagnifolium,138.73256,-34.55976
Solanum elaeagnifolium,139.30392,-34.55951
Solanum elaeagnifolium,138.74119,-34.55951
Solanum elaeagnifolium,139.24354,-34.55785
Solanum elaeagnifolium,139.31539,-34.55731
Solanum elaeagnifolium,139.31094,-34.55726
Solanum elaeagnifolium,138.70917,-34.55717
Solanum elaeagnifolium,138.7374,-34.55642
Solanum elaeagnifolium,139.25991,-34.55583
Solanum elaeagnifolium,138.41173,-34.55523
Solanum elaeagnifolium,138.73541,-34.55511
Solanum elaeagnifolium,138.84658,-34.55493
Solanum elaeagnifolium,139.30382,-34.55442
Solanum elaeagnifolium,139.31011,-34.55418
Solanum elaeagnifolium,138.74204,-34.55414
Solanum elaeagnifolium,139.27729,-34.55403
Solanum elaeagnifolium,139.27738,-34.55357
Solanum elaeagnifolium,138.73564,-34.55323
Solanum elaeagnifolium,139.24083,-34.55297
Solanum elaeagnifolium,139.27657,-34.55283
Solanum elaeagnifolium,138.41162,-34.55236
Solanum elaeagnifolium,138.73597,-34.55209
Solanum elaeagnifolium,138.41155,-34.55169
Solanum elaeagnifolium,138.41135,-34.55139
Solanum elaeagnifolium,138.77187,-34.55054
Solanum elaeagnifolium,138.4113,-34.55021
Solanum elaeagnifolium,138.41148,-34.55016
Solanum elaeagnifolium,-58.45,-34.55
Solanum elaeagnifolium,138.41127,-34.54983
Solanum elaeagnifolium,138.54915,-34.54927
Solanum elaeagnifolium,138.41146,-34.54918
Solanum elaeagnifolium,138.54988,-34.54909
Solanum elaeagnifolium,138.54905,-34.54908
Solanum elaeagnifolium,139.3101,-34.54884
Solanum elaeagnifolium,146.4010077,-34.5486646
Solanum elaeagnifolium,139.30389,-34.54812
Solanum elaeagnifolium,138.41118,-34.54765
Solanum elaeagnifolium,138.72789,-34.54732
Solanum elaeagnifolium,139.27904,-34.54694
Solanum elaeagnifolium,139.30381,-34.54614
Solanum elaeagnifolium,139.30379,-34.54611
Solanum elaeagnifolium,139.24198,-34.54524
Solanum elaeagnifolium,138.73521,-34.54333
Solanum elaeagnifolium,138.52432,-34.54181
Solanum elaeagnifolium,138.73179,-34.54172
Solanum elaeagnifolium,139.26577,-34.54066
Solanum elaeagnifolium,138.75602,-34.54028
Solanum elaeagnifolium,138.39481,-34.54015
Solanum elaeagnifolium,138.39557,-34.54002
Solanum elaeagnifolium,138.39695,-34.53984
Solanum elaeagnifolium,139.27972,-34.53891
Solanum elaeagnifolium,139.30208,-34.53844
Solanum elaeagnifolium,139.30212,-34.53842
Solanum elaeagnifolium,139.30221,-34.53761
Solanum elaeagnifolium,139.26438,-34.5362
Solanum elaeagnifolium,139.26534,-34.53566
Solanum elaeagnifolium,138.5236,-34.53285
Solanum elaeagnifolium,139.28006,-34.5317
Solanum elaeagnifolium,139.2973,-34.53164
Solanum elaeagnifolium,139.29729,-34.53162
Solanum elaeagnifolium,139.30079,-34.53161
Solanum elaeagnifolium,139.30944,-34.53124
Solanum elaeagnifolium,139.2928,-34.53124
Solanum elaeagnifolium,139.3096,-34.53124
Solanum elaeagnifolium,139.2866,-34.53081
Solanum elaeagnifolium,139.27991,-34.52842
Solanum elaeagnifolium,139.27992,-34.52839
Solanum elaeagnifolium,138.6858141,-34.5281631
Solanum elaeagnifolium,135.6789022,-34.52652715
Solanum elaeagnifolium,138.81649,-34.5256
Solanum elaeagnifolium,138.8404,-34.52373
Solanum elaeagnifolium,138.43661,-34.52137
Solanum elaeagnifolium,138.43563,-34.51907
Solanum elaeagnifolium,138.43659,-34.51849
Solanum elaeagnifolium,140.60662,-34.51478
Solanum elaeagnifolium,139.27455,-34.51449
Solanum elaeagnifolium,139.27052,-34.51448
Solanum elaeagnifolium,138.43661,-34.51447
Solanum elaeagnifolium,139.27052,-34.51446
Solanum elaeagnifolium,139.27469,-34.51441
Solanum elaeagnifolium,139.26239,-34.51439
Solanum elaeagnifolium,139.27055,-34.51437
Solanum elaeagnifolium,139.2643,-34.51434
Solanum elaeagnifolium,138.43661,-34.51417
Solanum elaeagnifolium,139.25782,-34.51408
Solanum elaeagnifolium,139.25823,-34.51404
Solanum elaeagnifolium,139.25267,-34.51325
Solanum elaeagnifolium,138.55947,-34.51262
Solanum elaeagnifolium,138.55937,-34.51238
Solanum elaeagnifolium,138.56376,-34.51234
Solanum elaeagnifolium,138.66613,-34.51233
Solanum elaeagnifolium,138.54081,-34.51177
Solanum elaeagnifolium,138.51427,-34.50882
Solanum elaeagnifolium,138.51859,-34.5058
Solanum elaeagnifolium,139.07427,-34.50469
Solanum elaeagnifolium,138.54816,-34.50271
Solanum elaeagnifolium,138.54819,-34.5027
Solanum elaeagnifolium,135.5239033,-34.50124825
Solanum elaeagnifolium,138.52523,-34.50112
Solanum elaeagnifolium,138.52523,-34.50112
Solanum elaeagnifolium,138.64897,-34.50028
Solanum elaeagnifolium,138.64895,-34.5001
Solanum elaeagnifolium,146.4,-34.5
Solanum elaeagnifolium,135.53333,-34.5
Solanum elaeagnifolium,148.4,-34.5
Solanum elaeagnifolium,138.57764,-34.49784
Solanum elaeagnifolium,138.71438,-34.49741
Solanum elaeagnifolium,139.053,-34.49724
Solanum elaeagnifolium,140.59615,-34.49338
Solanum elaeagnifolium,138.58527,-34.48805
Solanum elaeagnifolium,138.40421,-34.4868
Solanum elaeagnifolium,138.41772,-34.4837
Solanum elaeagnifolium,138.43018,-34.4747
Solanum elaeagnifolium,138.43594,-34.47422
Solanum elaeagnifolium,138.4297,-34.47418
Solanum elaeagnifolium,138.88497,-34.46955
Solanum elaeagnifolium,138.72064,-34.45497
Solanum elaeagnifolium,148.3167,-34.45
Solanum elaeagnifolium,148.32,-34.45
Solanum elaeagnifolium,148.31,-34.45
Solanum elaeagnifolium,148.72,-34.45
Solanum elaeagnifolium,145.809344,-34.44866855
Solanum elaeagnifolium,145.809344,-34.44866855
Solanum elaeagnifolium,148.317652,-34.44865053
Solanum elaeagnifolium,136.0422281,-34.44707372
Solanum elaeagnifolium,138.50274,-34.43516
Solanum elaeagnifolium,146.3010077,-34.43199492
Solanum elaeagnifolium,146.3010077,-34.43199492
Solanum elaeagnifolium,146.3010077,-34.43199492
Solanum elaeagnifolium,146.3010077,-34.43199492
Solanum elaeagnifolium,146.3010077,-34.43199492
Solanum elaeagnifolium,138.47725,-34.42218
Solanum elaeagnifolium,138.47725,-34.42218
Solanum elaeagnifolium,135.5255623,-34.42096773
Solanum elaeagnifolium,138.40665,-34.41756
Solanum elaeagnifolium,138.39516,-34.41753
Solanum elaeagnifolium,146.3,-34.41667
Solanum elaeagnifolium,135.6464012,-34.4120767
Solanum elaeagnifolium,138.39045,-34.40783
Solanum elaeagnifolium,135.7,-34.4
Solanum elaeagnifolium,148.3,-34.4
Solanum elaeagnifolium,138.68352,-34.39953
Solanum elaeagnifolium,138.45657,-34.39579
Solanum elaeagnifolium,138.63379,-34.38997
Solanum elaeagnifolium,140.8596802,-34.38481541
Solanum elaeagnifolium,140.8596802,-34.38481541
Solanum elaeagnifolium,140.8596802,-34.38481541
Solanum elaeagnifolium,135.8713988,-34.3818047
Solanum elaeagnifolium,146.01141,-34.38073003
Solanum elaeagnifolium,138.68557,-34.37762
Solanum elaeagnifolium,138.46925,-34.37757
Solanum elaeagnifolium,136.08,-34.36
Solanum elaeagnifolium,138.6827622,-34.3576122
Solanum elaeagnifolium,147.22,-34.35
Solanum elaeagnifolium,138.91667,-34.35
Solanum elaeagnifolium,147.22,-34.35
Solanum elaeagnifolium,140.5780127,-34.34453738
Solanum elaeagnifolium,146.03434,-34.3319965
Solanum elaeagnifolium,146.03434,-34.3319965
Solanum elaeagnifolium,146.03434,-34.3319965
Solanum elaeagnifolium,146.03434,-34.3319965
Solanum elaeagnifolium,146.03434,-34.3319965
Solanum elaeagnifolium,146.03434,-34.3319965
Solanum elaeagnifolium,147.2176651,-34.33198798
Solanum elaeagnifolium,147.2176651,-34.33198798
Solanum elaeagnifolium,147.2176651,-34.33198798
Solanum elaeagnifolium,147.2176651,-34.33198798
Solanum elaeagnifolium,147.2176651,-34.33198798
Solanum elaeagnifolium,136.10472,-34.32861
Solanum elaeagnifolium,138.9983,-34.32854
Solanum elaeagnifolium,140.5207929,-34.30370762
Solanum elaeagnifolium,147.2,-34.3
Solanum elaeagnifolium,147.2,-34.3
Solanum elaeagnifolium,138.6649817,-34.29955202
Solanum elaeagnifolium,138.6649817,-34.29955202
Solanum elaeagnifolium,138.6649817,-34.29955202
Solanum elaeagnifolium,138.6649817,-34.29955202
Solanum elaeagnifolium,138.3663746,-34.29344433
Solanum elaeagnifolium,138.3663746,-34.29344433
Solanum elaeagnifolium,140.6024618,-34.2834269
Solanum elaeagnifolium,138.54417,-34.27333
Solanum elaeagnifolium,138.5452626,-34.27205281
Solanum elaeagnifolium,146.02,-34.27
Solanum elaeagnifolium,140.5435722,-34.26592726
Solanum elaeagnifolium,138.68,-34.25
Solanum elaeagnifolium,138.6833,-34.25
Solanum elaeagnifolium,138.6897008,-34.23650149
Solanum elaeagnifolium,138.6667,-34.2333
Solanum elaeagnifolium,146.0144,-34.2331
Solanum elaeagnifolium,146.0144,-34.233
Solanum elaeagnifolium,138.67967,-34.2301
Solanum elaeagnifolium,138.7288702,-34.22316111
Solanum elaeagnifolium,138.7288702,-34.22316111
Solanum elaeagnifolium,140.4496826,-34.21592774
Solanum elaeagnifolium,146,-34.2
Solanum elaeagnifolium,138.6897003,-34.19316126
Solanum elaeagnifolium,137.5886008,-34.18455985
Solanum elaeagnifolium,137.5477711,-34.17956014
Solanum elaeagnifolium,140.63853,-34.17669
Solanum elaeagnifolium,135.73333,-34.15
Solanum elaeagnifolium,135.73333,-34.15
Solanum elaeagnifolium,138.68333,-34.15
Solanum elaeagnifolium,138.6896998,-34.14955102
Solanum elaeagnifolium,138.73217,-34.13908
Solanum elaeagnifolium,146.1,-34.1333
Solanum elaeagnifolium,146.1,-34.13
Solanum elaeagnifolium,146.1,-34.13
Solanum elaeagnifolium,138.58269,-34.10476
Solanum elaeagnifolium,137.5885995,-34.06733919
Solanum elaeagnifolium,138.0041554,-34.0606659
Solanum elaeagnifolium,138.01667,-34.05
Solanum elaeagnifolium,138.01667,-34.05
Solanum elaeagnifolium,139.0017,-34.04331
Solanum elaeagnifolium,135.5944472,-34.02846475
Solanum elaeagnifolium,135.5944472,-34.02846475
Solanum elaeagnifolium,138.6852585,-34.02761041
Solanum elaeagnifolium,148.55,-34.02
Solanum elaeagnifolium,147.00122,-33.99847003
Solanum elaeagnifolium,137.71848,-33.9555
Solanum elaeagnifolium,137.7317,-33.9392
Solanum elaeagnifolium,137.63333,-33.93333
Solanum elaeagnifolium,137.6288776,-33.93316813
Solanum elaeagnifolium,137.6288776,-33.93316813
Solanum elaeagnifolium,137.74514,-33.9209
Solanum elaeagnifolium,137.74495,-33.9208
Solanum elaeagnifolium,147.2,-33.92
Solanum elaeagnifolium,148.6,-33.9
Solanum elaeagnifolium,148.17,-33.9
Solanum elaeagnifolium,151.0441,-33.87764003
Solanum elaeagnifolium,22.875,-33.875
Solanum elaeagnifolium,136.4055481,-33.86373733
Solanum elaeagnifolium,136.4055481,-33.86373733
Solanum elaeagnifolium,139.06368,-33.85982
Solanum elaeagnifolium,138.5516478,-33.84900051
Solanum elaeagnifolium,138.50034,-33.84761
Solanum elaeagnifolium,138.95886,-33.8457
Solanum elaeagnifolium,138.95896,-33.84565
Solanum elaeagnifolium,138.95883,-33.8452
Solanum elaeagnifolium,138.95882,-33.84503
Solanum elaeagnifolium,117.64,-33.84333003
Solanum elaeagnifolium,138.96217,-33.84294
Solanum elaeagnifolium,138.95783,-33.83879
Solanum elaeagnifolium,138.95777,-33.83835
Solanum elaeagnifolium,138.96408,-33.83481
Solanum elaeagnifolium,138.49167,-33.83333
Solanum elaeagnifolium,136.33333,-33.83333
Solanum elaeagnifolium,138.95377,-33.83145
Solanum elaeagnifolium,138.95375,-33.83108
Solanum elaeagnifolium,138.92303,-33.82877
Solanum elaeagnifolium,138.95166,-33.82731
Solanum elaeagnifolium,138.92343,-33.82716
Solanum elaeagnifolium,138.92427,-33.82312
Solanum elaeagnifolium,138.92428,-33.82306
Solanum elaeagnifolium,138.92428,-33.82302
Solanum elaeagnifolium,138.94856,-33.82118
Solanum elaeagnifolium,138.94776,-33.82071
Solanum elaeagnifolium,138.9473,-33.82058
Solanum elaeagnifolium,138.94685,-33.82043
Solanum elaeagnifolium,138.94671,-33.8203
Solanum elaeagnifolium,138.94641,-33.82027
Solanum elaeagnifolium,138.94648,-33.82021
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,148.67,-33.82
Solanum elaeagnifolium,138.92691,-33.81889
Solanum elaeagnifolium,138.92919,-33.8188
Solanum elaeagnifolium,138.92619,-33.81867
Solanum elaeagnifolium,138.93546,-33.81857
Solanum elaeagnifolium,138.93562,-33.81857
Solanum elaeagnifolium,138.93527,-33.81857
Solanum elaeagnifolium,138.93422,-33.81855
Solanum elaeagnifolium,138.93439,-33.81851
Solanum elaeagnifolium,138.93225,-33.81836
Solanum elaeagnifolium,138.93128,-33.81829
Solanum elaeagnifolium,138.92559,-33.81827
Solanum elaeagnifolium,138.92539,-33.8182
Solanum elaeagnifolium,138.92551,-33.8181
Solanum elaeagnifolium,138.92472,-33.81779
Solanum elaeagnifolium,138.92299,-33.81643
Solanum elaeagnifolium,138.88585,-33.81548
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,148.6843008,-33.81531617
Solanum elaeagnifolium,138.92163,-33.81499
Solanum elaeagnifolium,138.88665,-33.81486
Solanum elaeagnifolium,138.92137,-33.81469
Solanum elaeagnifolium,138.887,-33.81461
Solanum elaeagnifolium,138.92111,-33.81441
Solanum elaeagnifolium,138.93733,-33.81414
Solanum elaeagnifolium,138.93748,-33.81401
Solanum elaeagnifolium,138.9377,-33.81384
Solanum elaeagnifolium,138.93791,-33.81374
Solanum elaeagnifolium,138.93783,-33.81374
Solanum elaeagnifolium,138.91963,-33.81289
Solanum elaeagnifolium,138.91042,-33.81108
Solanum elaeagnifolium,138.89484,-33.81106
Solanum elaeagnifolium,138.89384,-33.81105
Solanum elaeagnifolium,138.91059,-33.81104
Solanum elaeagnifolium,138.90995,-33.81102
Solanum elaeagnifolium,138.90275,-33.81088
Solanum elaeagnifolium,138.90233,-33.81086
Solanum elaeagnifolium,138.90301,-33.81083
Solanum elaeagnifolium,137.9330333,-33.81066509
Solanum elaeagnifolium,137.9330333,-33.81066509
Solanum elaeagnifolium,138.90589,-33.80359
Solanum elaeagnifolium,136.4,-33.8
Solanum elaeagnifolium,148.2,-33.8
Solanum elaeagnifolium,136.4,-33.8
Solanum elaeagnifolium,147.2,-33.8
Solanum elaeagnifolium,138.89906,-33.79138
Solanum elaeagnifolium,138.90097,-33.77897
Solanum elaeagnifolium,138.06277,-33.77822
Solanum elaeagnifolium,136.8677729,-33.7765132
Solanum elaeagnifolium,136.8677729,-33.7765132
Solanum elaeagnifolium,138.90048,-33.77553
Solanum elaeagnifolium,138.6255262,-33.76788951
Solanum elaeagnifolium,138.6255261,-33.76232948
Solanum elaeagnifolium,136.5774953,-33.75456535
Solanum elaeagnifolium,136.41667,-33.75
Solanum elaeagnifolium,139.05638,-33.74577
Solanum elaeagnifolium,139.0564,-33.74566
Solanum elaeagnifolium,139.05798,-33.74257
Solanum elaeagnifolium,139.05222,-33.73767
Solanum elaeagnifolium,139.05192,-33.73746
Solanum elaeagnifolium,139.05182,-33.7374
Solanum elaeagnifolium,139.02132,-33.73737
Solanum elaeagnifolium,139.05156,-33.73722
Solanum elaeagnifolium,139.05141,-33.73708
Solanum elaeagnifolium,139.05113,-33.73691
Solanum elaeagnifolium,139.05104,-33.73685
Solanum elaeagnifolium,139.05095,-33.7368
Solanum elaeagnifolium,139.05088,-33.73674
Solanum elaeagnifolium,139.05079,-33.73668
Solanum elaeagnifolium,139.0506,-33.73651
Solanum elaeagnifolium,139.01973,-33.73473
Solanum elaeagnifolium,136.39917,-33.73083003
Solanum elaeagnifolium,139.0446,-33.7296
Solanum elaeagnifolium,139.04453,-33.72949
Solanum elaeagnifolium,139.03948,-33.72248
Solanum elaeagnifolium,139.01177,-33.72103
Solanum elaeagnifolium,138.8833,-33.7167
Solanum elaeagnifolium,139.02914,-33.71415
Solanum elaeagnifolium,151.01978,-33.71314003
Solanum elaeagnifolium,138.92356,-33.71181
Solanum elaeagnifolium,138.0444211,-33.71011369
Solanum elaeagnifolium,138.0444211,-33.71011369
Solanum elaeagnifolium,138.88,-33.71
Solanum elaeagnifolium,138.92434,-33.70773
Solanum elaeagnifolium,138.6619151,-33.70732892
Solanum elaeagnifolium,139.01665,-33.70596
Solanum elaeagnifolium,138.92992,-33.70547
Solanum elaeagnifolium,139.0148,-33.70496
Solanum elaeagnifolium,139.01419,-33.70464
Solanum elaeagnifolium,139.01419,-33.70447
Solanum elaeagnifolium,138.92548,-33.70322
Solanum elaeagnifolium,139.00527,-33.70072
Solanum elaeagnifolium,139.00476,-33.70047
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,136.5,-33.7
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,136.5,-33.7
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,148.7,-33.7
Solanum elaeagnifolium,139.00381,-33.69996
Solanum elaeagnifolium,138.90594,-33.6999
Solanum elaeagnifolium,136.31361,-33.69944003
Solanum elaeagnifolium,139.00255,-33.69934
Solanum elaeagnifolium,138.9096926,-33.69927698
Solanum elaeagnifolium,138.92579,-33.69917
Solanum elaeagnifolium,139.00189,-33.69894
Solanum elaeagnifolium,138.92617,-33.69744
Solanum elaeagnifolium,138.99894,-33.69718
Solanum elaeagnifolium,138.90969,-33.69611
Solanum elaeagnifolium,138.99757,-33.69608
Solanum elaeagnifolium,138.91046,-33.69594
Solanum elaeagnifolium,138.91075,-33.69588
Solanum elaeagnifolium,138.91163,-33.6957
Solanum elaeagnifolium,137.0347105,-33.69567145
Solanum elaeagnifolium,138.92649,-33.69562
Solanum elaeagnifolium,138.91206,-33.69562
Solanum elaeagnifolium,138.91197,-33.69561
Solanum elaeagnifolium,138.91283,-33.69543
Solanum elaeagnifolium,138.91533,-33.69492
Solanum elaeagnifolium,151.15074,-33.69443003
Solanum elaeagnifolium,138.91711,-33.69409
Solanum elaeagnifolium,138.99349,-33.69294
Solanum elaeagnifolium,146.84816,-33.69269003
Solanum elaeagnifolium,117.55139,-33.68972003
Solanum elaeagnifolium,117.55139,-33.68972003
Solanum elaeagnifolium,117.55139,-33.68972003
Solanum elaeagnifolium,117.55139,-33.68972003
Solanum elaeagnifolium,117.55139,-33.68972003
Solanum elaeagnifolium,117.55139,-33.68972003
Solanum elaeagnifolium,138.99213,-33.68966
Solanum elaeagnifolium,138.95523,-33.68851
Solanum elaeagnifolium,138.6374751,-33.686779
Solanum elaeagnifolium,138.6374751,-33.686779
Solanum elaeagnifolium,138.6374751,-33.686779
Solanum elaeagnifolium,138.6374751,-33.686779
Solanum elaeagnifolium,138.6374751,-33.686779
Solanum elaeagnifolium,136.92472,-33.68583
Solanum elaeagnifolium,138.6333,-33.6833
Solanum elaeagnifolium,138.63,-33.68
Solanum elaeagnifolium,138.6167,-33.6667
Solanum elaeagnifolium,138.7,-33.66667
Solanum elaeagnifolium,138.61,-33.66
Solanum elaeagnifolium,-58.98,-33.65
Solanum elaeagnifolium,22.125,-33.625
Solanum elaeagnifolium,22.125,-33.625
Solanum elaeagnifolium,147.95453,-33.57703003
Solanum elaeagnifolium,136.1430471,-33.56790768
Solanum elaeagnifolium,136.4952738,-33.55512486
Solanum elaeagnifolium,138.8930212,-33.55093635
Solanum elaeagnifolium,139.03333,-33.55
Solanum elaeagnifolium,24.86,-33.55
Solanum elaeagnifolium,136.8991597,-33.5156715
Solanum elaeagnifolium,146.33033,-33.51125003
Solanum elaeagnifolium,136.6586018,-33.50984333
Solanum elaeagnifolium,151.41584,-33.50422003
